,Date,pr,tas,Wert,Einheit,Produkt
534,1971-06-19 12:00:00,4.3,11.7,,,
535,1971-06-20 12:00:00,0.5,13.9,,,
536,1971-06-21 12:00:00,0.1,13.4,,,
537,1971-06-22 12:00:00,0.1,13.3,,,
538,1971-06-23 12:00:00,0.0,11.5,,,
539,1971-06-24 12:00:00,0.0,14.9,,,
540,1971-06-25 12:00:00,0.7,16.8,,,
541,1971-06-26 12:00:00,11.3,17.1,,,
542,1971-06-27 12:00:00,0.4,11.9,,,
543,1971-06-28 12:00:00,14.5,11.5,,,
544,1971-06-29 12:00:00,4.7,12.7,,,
545,1971-06-30 12:00:00,2.2,10.6,,,
546,1971-07-01 12:00:00,0.0,11.9,,,
547,1971-07-02 12:00:00,0.0,13.9,,,
548,1971-07-03 12:00:00,0.0,15.9,,,
549,1971-07-04 12:00:00,0.0,17.6,,,
550,1971-07-05 12:00:00,0.0,18.7,,,
551,1971-07-06 12:00:00,0.0,18.5,,,
552,1971-07-07 12:00:00,0.0,20.0,,,
553,1971-07-08 12:00:00,0.0,20.0,,,
554,1971-07-09 12:00:00,0.0,21.5,,,
555,1971-07-10 12:00:00,0.0,22.6,,,
556,1971-07-11 12:00:00,0.0,22.2,,,
557,1971-07-12 12:00:00,0.3,21.3,,,
558,1971-07-13 12:00:00,0.0,16.9,,,
559,1971-07-14 12:00:00,0.0,16.7,,,
560,1971-07-15 12:00:00,0.0,16.2,,,
561,1971-07-16 12:00:00,0.0,13.6,,,
562,1971-07-17 12:00:00,0.0,12.5,,,
563,1971-07-18 12:00:00,0.0,14.5,,,
564,1971-07-19 12:00:00,4.3,15.6,,,
565,1971-07-20 12:00:00,0.7,13.5,,,
566,1971-07-21 12:00:00,0.1,14.9,,,
567,1971-07-22 12:00:00,0.3,16.1,,,
568,1971-07-23 12:00:00,3.7,18.1,,,
569,1971-07-24 12:00:00,1.0,17.6,,,
570,1971-07-25 12:00:00,12.4,19.2,,,
571,1971-07-26 12:00:00,0.0,19.9,,,
572,1971-07-27 12:00:00,2.6,21.2,,,
573,1971-07-28 12:00:00,4.2,17.2,,,
574,1971-07-29 12:00:00,0.0,16.2,,,
575,1971-07-30 12:00:00,0.0,18.5,,,
576,1971-07-31 12:00:00,0.0,19.1,,,
577,1971-08-01 12:00:00,0.0,18.1,,,
578,1971-08-02 12:00:00,0.0,19.6,,,
579,1971-08-03 12:00:00,7.3,20.2,,,
580,1971-08-04 12:00:00,0.1,16.2,,,
581,1971-08-05 12:00:00,0.0,17.7,,,
582,1971-08-06 12:00:00,7.5,18.3,,,
583,1971-08-07 12:00:00,0.2,16.1,,,
584,1971-08-08 12:00:00,0.0,16.3,,,
585,1971-08-09 12:00:00,0.0,15.9,,,
586,1971-08-10 12:00:00,0.0,18.2,,,
587,1971-08-11 12:00:00,0.0,17.3,,,
588,1971-08-12 12:00:00,0.0,14.4,,,
589,1971-08-13 12:00:00,0.0,16.2,,,
590,1971-08-14 12:00:00,9.1,19.9,,,
591,1971-08-15 12:00:00,0.0,16.7,,,
592,1971-08-16 12:00:00,0.0,14.2,,,
593,1971-08-17 12:00:00,0.0,16.1,,,
594,1971-08-18 12:00:00,0.0,20.7,,,
595,1971-08-19 12:00:00,6.1,22.2,,,
596,1971-08-20 12:00:00,3.0,15.7,,,
597,1971-08-21 12:00:00,0.6,16.5,,,
598,1971-08-22 12:00:00,1.9,16.2,,,
599,1971-08-23 12:00:00,0.1,17.0,,,
600,1971-08-24 12:00:00,0.0,13.6,,,
601,1971-08-25 12:00:00,0.1,13.3,,,
602,1971-08-26 12:00:00,16.6,15.2,,,
603,1971-08-27 12:00:00,0.9,14.7,,,
604,1971-08-28 12:00:00,0.0,14.1,,,
605,1971-08-29 12:00:00,0.0,16.6,,,
606,1971-08-30 12:00:00,5.6,13.8,,,
607,1971-08-31 12:00:00,0.0,13.9,,,
608,1971-09-01 12:00:00,0.1,14.8,,,
609,1971-09-02 12:00:00,0.0,14.4,,,
610,1971-09-03 12:00:00,0.0,14.8,,,
611,1971-09-04 12:00:00,0.0,17.2,,,
612,1971-09-05 12:00:00,0.0,14.9,,,
613,1971-09-06 12:00:00,0.0,11.8,,,
614,1971-09-07 12:00:00,0.0,12.0,,,
615,1971-09-08 12:00:00,0.0,13.2,,,
616,1971-09-09 12:00:00,0.0,10.5,,,
617,1971-09-10 12:00:00,0.0,11.5,,,
618,1971-09-11 12:00:00,4.2,10.6,,,
619,1971-09-12 12:00:00,0.0,10.6,,,
620,1971-09-13 12:00:00,0.0,11.3,,,
621,1971-09-14 12:00:00,0.0,9.0,,,
622,1971-09-15 12:00:00,0.0,7.5,,,
623,1971-09-16 12:00:00,0.0,5.5,,,
624,1971-09-17 12:00:00,0.0,7.7,,,
625,1971-09-18 12:00:00,0.0,9.3,,,
626,1971-09-19 12:00:00,0.0,10.1,,,
627,1971-09-20 12:00:00,0.0,11.1,,,
628,1971-09-21 12:00:00,0.0,11.8,,,
629,1971-09-22 12:00:00,0.0,15.2,,,
630,1971-09-23 12:00:00,4.0,13.7,,,
631,1971-09-24 12:00:00,0.0,13.9,,,
632,1971-09-25 12:00:00,3.1,14.3,,,
633,1971-09-26 12:00:00,0.0,12.7,,,
634,1971-09-27 12:00:00,5.6,13.1,,,
635,1971-09-28 12:00:00,2.8,10.0,,,
636,1971-09-29 12:00:00,0.0,9.3,,,
637,1971-09-30 12:00:00,0.0,9.7,,,
638,1971-10-01 12:00:00,0.0,11.1,,,
639,1971-10-02 12:00:00,0.0,11.6,,,
640,1971-10-03 12:00:00,0.0,13.0,,,
641,1971-10-04 12:00:00,0.1,11.5,,,
642,1971-10-05 12:00:00,0.0,5.4,,,
643,1971-10-06 12:00:00,0.0,4.7,,,
644,1971-10-07 12:00:00,0.0,7.2,,,
645,1971-10-08 12:00:00,0.0,8.1,,,
646,1971-10-09 12:00:00,0.0,9.5,,,
647,1971-10-10 12:00:00,0.0,10.5,,,
648,1971-10-11 12:00:00,3.0,10.0,,,
649,1971-10-12 12:00:00,0.3,12.8,,,
650,1971-10-13 12:00:00,10.4,13.0,,,
651,1971-10-14 12:00:00,10.9,5.6,,,
652,1971-10-15 12:00:00,0.0,1.0,,,
653,1971-10-16 12:00:00,0.0,2.8,,,
654,1971-10-17 12:00:00,0.6,5.9,,,
655,1971-10-18 12:00:00,0.0,12.6,,,
656,1971-10-19 12:00:00,2.2,13.8,,,
657,1971-10-20 12:00:00,0.1,10.5,,,
658,1971-10-21 12:00:00,0.1,10.1,,,
659,1971-10-22 12:00:00,0.0,12.1,,,
660,1971-10-23 12:00:00,0.0,10.4,,,
661,1971-10-24 12:00:00,0.0,9.6,,,
662,1971-10-25 12:00:00,0.0,10.3,,,
663,1971-10-26 12:00:00,0.0,7.8,,,
664,1971-10-27 12:00:00,0.0,6.9,,,
665,1971-10-28 12:00:00,0.0,4.5,,,
666,1971-10-29 12:00:00,0.0,2.3,,,
667,1971-10-30 12:00:00,0.0,2.8,,,
668,1971-10-31 12:00:00,0.0,5.0,,,
669,1971-11-01 12:00:00,0.0,6.0,,,
670,1971-11-02 12:00:00,0.0,6.3,,,
671,1971-11-03 12:00:00,0.0,5.8,,,
672,1971-11-04 12:00:00,0.0,5.5,,,
673,1971-11-05 12:00:00,0.1,5.7,,,
674,1971-11-06 12:00:00,0.9,7.8,,,
675,1971-11-07 12:00:00,0.2,2.6,,,
676,1971-11-08 12:00:00,2.3,4.1,,,
677,1971-11-09 12:00:00,0.1,3.7,,,
678,1971-11-10 12:00:00,0.0,2.7,,,
679,1971-11-11 12:00:00,0.0,1.6,,,
680,1971-11-12 12:00:00,0.1,3.4,,,
681,1971-11-13 12:00:00,0.0,3.7,,,
682,1971-11-14 12:00:00,0.5,6.3,,,
683,1971-11-15 12:00:00,0.0,5.4,,,
684,1971-11-16 12:00:00,2.1,6.6,,,
685,1971-11-17 12:00:00,1.4,5.1,,,
686,1971-11-18 12:00:00,44.3,8.6,,,
687,1971-11-19 12:00:00,5.5,-0.5,,,
688,1971-11-20 12:00:00,1.8,-4.8,,,
689,1971-11-21 12:00:00,6.9,1.4,,,
690,1971-11-22 12:00:00,1.2,1.5,,,
691,1971-11-23 12:00:00,0.6,0.4,,,
692,1971-11-24 12:00:00,0.2,-2.1,,,
693,1971-11-25 12:00:00,0.6,-0.9,,,
694,1971-11-26 12:00:00,0.4,1.5,,,
695,1971-11-27 12:00:00,0.0,3.1,,,
696,1971-11-28 12:00:00,13.4,1.8,,,
697,1971-11-29 12:00:00,1.4,2.9,,,
698,1971-11-30 12:00:00,0.3,3.0,,,
699,1971-12-01 12:00:00,0.1,2.7,,,
700,1971-12-02 12:00:00,0.0,0.5,,,
701,1971-12-03 12:00:00,0.0,2.7,,,
702,1971-12-04 12:00:00,0.0,2.1,,,
703,1971-12-05 12:00:00,0.1,3.6,,,
704,1971-12-06 12:00:00,0.4,2.8,,,
705,1971-12-07 12:00:00,0.0,2.4,,,
706,1971-12-08 12:00:00,0.1,1.5,,,
707,1971-12-09 12:00:00,1.1,-1.3,,,
708,1971-12-10 12:00:00,1.8,6.6,,,
709,1971-12-11 12:00:00,0.0,6.2,,,
710,1971-12-12 12:00:00,0.4,5.0,,,
711,1971-12-13 12:00:00,0.0,2.3,,,
712,1971-12-14 12:00:00,0.1,-0.5,,,
713,1971-12-15 12:00:00,0.0,1.0,,,
714,1971-12-16 12:00:00,0.0,0.5,,,
715,1971-12-17 12:00:00,0.1,-0.9,,,
716,1971-12-18 12:00:00,0.0,-2.6,,,
717,1971-12-19 12:00:00,4.0,3.4,,,
718,1971-12-20 12:00:00,0.3,8.7,,,
719,1971-12-21 12:00:00,0.0,10.8,,,
720,1971-12-22 12:00:00,0.0,9.5,,,
721,1971-12-23 12:00:00,0.1,7.6,,,
722,1971-12-24 12:00:00,0.0,3.6,,,
723,1971-12-25 12:00:00,0.0,1.7,,,
724,1971-12-26 12:00:00,0.0,1.6,,,
725,1971-12-27 12:00:00,0.1,3.7,,,
726,1971-12-28 12:00:00,0.1,0.8,,,
727,1971-12-29 12:00:00,0.2,-2.2,,,
728,1971-12-30 12:00:00,0.0,-0.0,,,
729,1971-12-31 12:00:00,0.0,2.0,,,
730,1972-01-01 12:00:00,0.0,1.6,,,
731,1972-01-02 12:00:00,0.0,0.3,,,
732,1972-01-03 12:00:00,0.3,1.2,,,
733,1972-01-04 12:00:00,0.3,1.2,,,
734,1972-01-05 12:00:00,0.1,1.6,,,
735,1972-01-06 12:00:00,0.0,-0.7,,,
736,1972-01-07 12:00:00,0.3,-1.2,,,
737,1972-01-08 12:00:00,0.5,-0.6,,,
738,1972-01-09 12:00:00,0.5,-0.2,,,
739,1972-01-10 12:00:00,4.3,1.9,,,
740,1972-01-11 12:00:00,3.4,5.0,,,
741,1972-01-12 12:00:00,3.0,3.5,,,
742,1972-01-13 12:00:00,0.0,0.7,,,
743,1972-01-14 12:00:00,0.3,0.4,,,
744,1972-01-15 12:00:00,0.1,-0.3,,,
745,1972-01-16 12:00:00,0.0,-4.5,,,
746,1972-01-17 12:00:00,0.0,-7.8,,,
747,1972-01-18 12:00:00,0.0,-8.8,,,
748,1972-01-19 12:00:00,0.3,-1.8,,,
749,1972-01-20 12:00:00,1.1,-0.2,,,
750,1972-01-21 12:00:00,0.0,0.3,,,
751,1972-01-22 12:00:00,0.0,-0.7,,,
752,1972-01-23 12:00:00,0.0,-2.7,,,
753,1972-01-24 12:00:00,2.4,-1.2,,,
754,1972-01-25 12:00:00,2.4,0.3,,,
755,1972-01-26 12:00:00,3.1,-1.2,,,
756,1972-01-27 12:00:00,2.2,1.4,,,
757,1972-01-28 12:00:00,0.0,0.5,,,
758,1972-01-29 12:00:00,0.1,-6.7,,,
759,1972-01-30 12:00:00,0.2,-8.9,,,
760,1972-01-31 12:00:00,0.0,-12.1,,,
761,1972-02-01 12:00:00,1.3,-6.1,,,
762,1972-02-02 12:00:00,0.0,0.6,,,
763,1972-02-03 12:00:00,2.4,0.5,,,
764,1972-02-04 12:00:00,0.5,0.7,,,
765,1972-02-05 12:00:00,0.1,0.1,,,
766,1972-02-06 12:00:00,0.1,1.1,,,
767,1972-02-07 12:00:00,0.3,2.5,,,
768,1972-02-08 12:00:00,2.1,4.5,,,
769,1972-02-09 12:00:00,5.3,3.9,,,
770,1972-02-10 12:00:00,0.1,2.3,,,
771,1972-02-11 12:00:00,11.0,4.7,,,
772,1972-02-12 12:00:00,3.3,3.7,,,
773,1972-02-13 12:00:00,0.0,3.4,,,
774,1972-02-14 12:00:00,0.0,3.9,,,
775,1972-02-15 12:00:00,0.0,2.7,,,
776,1972-02-16 12:00:00,0.0,2.8,,,
777,1972-02-17 12:00:00,0.0,3.2,,,
778,1972-02-18 12:00:00,0.0,3.1,,,
779,1972-02-19 12:00:00,0.0,2.2,,,
780,1972-02-20 12:00:00,0.0,2.5,,,
781,1972-02-21 12:00:00,0.0,5.4,,,
782,1972-02-22 12:00:00,0.0,2.1,,,
783,1972-02-23 12:00:00,0.0,4.4,,,
784,1972-02-24 12:00:00,0.0,4.0,,,
785,1972-02-25 12:00:00,0.0,2.5,,,
786,1972-02-26 12:00:00,0.0,2.3,,,
787,1972-02-27 12:00:00,0.0,2.2,,,
788,1972-02-28 12:00:00,0.0,3.1,,,
789,1972-02-29 12:00:00,0.0,3.5,,,
790,1972-03-01 12:00:00,0.0,1.9,,,
791,1972-03-02 12:00:00,0.0,1.4,,,
792,1972-03-03 12:00:00,1.9,3.4,,,
793,1972-03-04 12:00:00,3.6,3.6,,,
794,1972-03-05 12:00:00,0.0,4.6,,,
795,1972-03-06 12:00:00,1.5,4.5,,,
796,1972-03-07 12:00:00,0.1,3.1,,,
797,1972-03-08 12:00:00,0.8,2.0,,,
798,1972-03-09 12:00:00,0.5,4.4,,,
799,1972-03-10 12:00:00,3.7,2.7,,,
800,1972-03-11 12:00:00,0.5,0.3,,,
801,1972-03-12 12:00:00,0.0,-1.0,,,
802,1972-03-13 12:00:00,0.0,0.7,,,
803,1972-03-14 12:00:00,0.0,5.4,,,
804,1972-03-15 12:00:00,0.0,7.3,,,
805,1972-03-16 12:00:00,0.0,6.7,,,
806,1972-03-17 12:00:00,0.0,6.9,,,
807,1972-03-18 12:00:00,0.0,7.9,,,
808,1972-03-19 12:00:00,0.0,8.9,,,
809,1972-03-20 12:00:00,0.0,8.8,,,
810,1972-03-21 12:00:00,0.0,8.7,,,
811,1972-03-22 12:00:00,0.0,8.1,,,
812,1972-03-23 12:00:00,0.0,8.6,,,
813,1972-03-24 12:00:00,0.0,6.3,,,
814,1972-03-25 12:00:00,0.0,7.0,,,
815,1972-03-26 12:00:00,5.4,7.5,,,
816,1972-03-27 12:00:00,16.9,5.3,,,
817,1972-03-28 12:00:00,6.7,3.2,,,
818,1972-03-29 12:00:00,2.1,3.9,,,
819,1972-03-30 12:00:00,0.0,5.4,,,
820,1972-03-31 12:00:00,1.4,8.7,,,
821,1972-04-01 12:00:00,4.2,9.5,,,
822,1972-04-02 12:00:00,0.1,11.2,,,
823,1972-04-03 12:00:00,4.5,10.4,,,
824,1972-04-04 12:00:00,6.2,10.6,,,
825,1972-04-05 12:00:00,2.4,7.6,,,
826,1972-04-06 12:00:00,1.8,8.4,,,
827,1972-04-07 12:00:00,3.8,11.3,,,
828,1972-04-08 12:00:00,0.1,7.8,,,
829,1972-04-09 12:00:00,0.0,6.5,,,
830,1972-04-10 12:00:00,10.7,6.2,,,
831,1972-04-11 12:00:00,4.6,3.2,,,
832,1972-04-12 12:00:00,1.2,5.0,,,
833,1972-04-13 12:00:00,0.0,5.8,,,
834,1972-04-14 12:00:00,1.1,8.9,,,
835,1972-04-15 12:00:00,3.1,5.1,,,
836,1972-04-16 12:00:00,0.0,5.3,,,
837,1972-04-17 12:00:00,0.0,5.7,,,
838,1972-04-18 12:00:00,0.4,6.7,,,
839,1972-04-19 12:00:00,1.4,4.0,,,
840,1972-04-20 12:00:00,0.2,7.0,,,
841,1972-04-21 12:00:00,3.8,8.5,,,
842,1972-04-22 12:00:00,1.6,7.6,,,
843,1972-04-23 12:00:00,0.0,9.1,,,
844,1972-04-24 12:00:00,0.0,6.1,,,
845,1972-04-25 12:00:00,0.0,2.1,,,
846,1972-04-26 12:00:00,0.0,6.0,,,
847,1972-04-27 12:00:00,0.0,6.0,,,
848,1972-04-28 12:00:00,0.1,5.7,,,
849,1972-04-29 12:00:00,0.0,10.0,,,
850,1972-04-30 12:00:00,0.0,13.2,,,
851,1972-05-01 12:00:00,1.3,13.3,,,
852,1972-05-02 12:00:00,0.0,14.4,,,
853,1972-05-03 12:00:00,0.8,15.5,,,
854,1972-05-04 12:00:00,2.5,9.6,,,
855,1972-05-05 12:00:00,0.2,9.4,,,
856,1972-05-06 12:00:00,0.6,12.2,,,
857,1972-05-07 12:00:00,5.5,13.1,,,
858,1972-05-08 12:00:00,0.1,12.7,,,
859,1972-05-09 12:00:00,0.0,12.2,,,
860,1972-05-10 12:00:00,7.6,8.2,,,
861,1972-05-11 12:00:00,0.0,7.9,,,
862,1972-05-12 12:00:00,7.9,5.4,,,
863,1972-05-13 12:00:00,0.4,7.6,,,
864,1972-05-14 12:00:00,0.1,7.0,,,
865,1972-05-15 12:00:00,0.1,7.5,,,
866,1972-05-16 12:00:00,15.8,4.8,,,
867,1972-05-17 12:00:00,0.2,6.1,,,
868,1972-05-18 12:00:00,0.0,7.5,,,
869,1972-05-19 12:00:00,0.0,10.1,,,
870,1972-05-20 12:00:00,1.0,12.2,,,
871,1972-05-21 12:00:00,0.0,12.5,,,
872,1972-05-22 12:00:00,0.0,13.5,,,
873,1972-05-23 12:00:00,2.2,14.2,,,
874,1972-05-24 12:00:00,0.5,12.7,,,
875,1972-05-25 12:00:00,6.9,14.2,,,
876,1972-05-26 12:00:00,5.5,13.6,,,
877,1972-05-27 12:00:00,10.3,8.9,,,
878,1972-05-28 12:00:00,0.8,11.1,,,
879,1972-05-29 12:00:00,1.3,12.8,,,
880,1972-05-30 12:00:00,0.8,10.5,,,
881,1972-05-31 12:00:00,0.1,10.1,,,
882,1972-06-01 12:00:00,0.0,10.5,,,
883,1972-06-02 12:00:00,0.0,10.1,,,
884,1972-06-03 12:00:00,0.0,12.8,,,
885,1972-06-04 12:00:00,0.0,16.9,,,
886,1972-06-05 12:00:00,2.4,18.7,,,
887,1972-06-06 12:00:00,6.8,12.4,,,
888,1972-06-07 12:00:00,5.8,13.3,,,
889,1972-06-08 12:00:00,0.0,9.8,,,
890,1972-06-09 12:00:00,0.7,12.1,,,
891,1972-06-10 12:00:00,0.0,10.6,,,
892,1972-06-11 12:00:00,0.7,10.5,,,
893,1972-06-12 12:00:00,0.5,10.7,,,
894,1972-06-13 12:00:00,0.0,12.1,,,
895,1972-06-14 12:00:00,0.0,14.1,,,
896,1972-06-15 12:00:00,6.4,12.8,,,
897,1972-06-16 12:00:00,3.8,10.3,,,
898,1972-06-17 12:00:00,0.0,12.5,,,
899,1972-06-18 12:00:00,0.0,15.1,,,
900,1972-06-19 12:00:00,0.7,13.2,,,
901,1972-06-20 12:00:00,0.0,12.0,,,
902,1972-06-21 12:00:00,0.0,13.9,,,
903,1972-06-22 12:00:00,1.4,15.3,,,
904,1972-06-23 12:00:00,0.0,12.7,,,
905,1972-06-24 12:00:00,0.0,12.0,,,
906,1972-06-25 12:00:00,0.0,15.0,,,
907,1972-06-26 12:00:00,0.0,18.8,,,
908,1972-06-27 12:00:00,0.2,20.7,,,
909,1972-06-28 12:00:00,0.5,15.6,,,
910,1972-06-29 12:00:00,13.6,13.7,,,
911,1972-06-30 12:00:00,3.4,11.3,,,
912,1972-07-01 12:00:00,1.4,11.9,,,
913,1972-07-02 12:00:00,2.7,12.8,,,
914,1972-07-03 12:00:00,0.9,13.4,,,
915,1972-07-04 12:00:00,0.0,15.5,,,
916,1972-07-05 12:00:00,0.8,18.8,,,
917,1972-07-06 12:00:00,1.2,15.8,,,
918,1972-07-07 12:00:00,0.0,17.1,,,
919,1972-07-08 12:00:00,0.0,18.8,,,
920,1972-07-09 12:00:00,6.2,21.8,,,
921,1972-07-10 12:00:00,0.0,15.0,,,
922,1972-07-11 12:00:00,0.0,13.4,,,
923,1972-07-12 12:00:00,0.0,14.9,,,
924,1972-07-13 12:00:00,0.0,15.4,,,
925,1972-07-14 12:00:00,0.0,15.8,,,
926,1972-07-15 12:00:00,0.0,19.3,,,
927,1972-07-16 12:00:00,0.6,22.7,,,
928,1972-07-17 12:00:00,0.0,22.5,,,
929,1972-07-18 12:00:00,0.1,22.8,,,
930,1972-07-19 12:00:00,0.1,22.4,,,
931,1972-07-20 12:00:00,0.0,22.7,,,
932,1972-07-21 12:00:00,15.2,20.9,,,
933,1972-07-22 12:00:00,0.0,18.9,,,
934,1972-07-23 12:00:00,0.0,20.2,,,
935,1972-07-24 12:00:00,0.8,19.4,,,
936,1972-07-25 12:00:00,0.0,18.4,,,
937,1972-07-26 12:00:00,0.1,14.7,,,
938,1972-07-27 12:00:00,0.1,14.0,,,
939,1972-07-28 12:00:00,0.0,14.2,,,
940,1972-07-29 12:00:00,0.0,15.1,,,
941,1972-07-30 12:00:00,0.0,15.0,,,
942,1972-07-31 12:00:00,1.1,14.2,,,
943,1972-08-01 12:00:00,2.5,14.2,,,
944,1972-08-02 12:00:00,1.8,12.8,,,
945,1972-08-03 12:00:00,1.3,14.4,,,
946,1972-08-04 12:00:00,0.0,14.8,,,
947,1972-08-05 12:00:00,0.0,14.8,,,
948,1972-08-06 12:00:00,0.0,17.1,,,
949,1972-08-07 12:00:00,2.3,20.2,,,
950,1972-08-08 12:00:00,0.7,19.1,,,
951,1972-08-09 12:00:00,4.5,19.4,,,
952,1972-08-10 12:00:00,0.7,19.9,,,
953,1972-08-11 12:00:00,6.8,16.2,,,
954,1972-08-12 12:00:00,3.9,19.1,,,
955,1972-08-13 12:00:00,0.0,20.5,,,
956,1972-08-14 12:00:00,22.9,20.6,,,
957,1972-08-15 12:00:00,6.6,16.7,,,
958,1972-08-16 12:00:00,0.8,14.0,,,
959,1972-08-17 12:00:00,3.9,15.4,,,
960,1972-08-18 12:00:00,1.9,11.8,,,
961,1972-08-19 12:00:00,3.1,10.9,,,
962,1972-08-20 12:00:00,0.0,12.5,,,
963,1972-08-21 12:00:00,2.4,11.8,,,
964,1972-08-22 12:00:00,1.1,11.1,,,
965,1972-08-23 12:00:00,0.0,12.5,,,
966,1972-08-24 12:00:00,0.0,14.1,,,
967,1972-08-25 12:00:00,0.0,12.8,,,
968,1972-08-26 12:00:00,0.0,13.3,,,
969,1972-08-27 12:00:00,0.0,14.7,,,
970,1972-08-28 12:00:00,0.0,14.2,,,
971,1972-08-29 12:00:00,0.0,15.1,,,
972,1972-08-30 12:00:00,0.0,14.9,,,
973,1972-08-31 12:00:00,0.0,13.7,,,
974,1972-09-01 12:00:00,0.0,11.5,,,
975,1972-09-02 12:00:00,1.5,11.7,,,
976,1972-09-03 12:00:00,0.0,14.6,,,
977,1972-09-04 12:00:00,0.0,14.3,,,
978,1972-09-05 12:00:00,0.0,14.2,,,
979,1972-09-06 12:00:00,0.0,15.5,,,
980,1972-09-07 12:00:00,3.1,14.9,,,
981,1972-09-08 12:00:00,0.0,15.0,,,
982,1972-09-09 12:00:00,1.3,15.9,,,
983,1972-09-10 12:00:00,17.8,10.4,,,
984,1972-09-11 12:00:00,0.0,8.0,,,
985,1972-09-12 12:00:00,0.3,8.4,,,
986,1972-09-13 12:00:00,4.1,9.1,,,
987,1972-09-14 12:00:00,0.0,9.9,,,
988,1972-09-15 12:00:00,0.0,9.1,,,
989,1972-09-16 12:00:00,7.3,9.2,,,
990,1972-09-17 12:00:00,1.0,9.0,,,
991,1972-09-18 12:00:00,0.0,6.1,,,
992,1972-09-19 12:00:00,0.0,8.0,,,
993,1972-09-20 12:00:00,0.0,9.5,,,
994,1972-09-21 12:00:00,0.0,8.6,,,
995,1972-09-22 12:00:00,0.0,10.1,,,
996,1972-09-23 12:00:00,0.0,8.4,,,
997,1972-09-24 12:00:00,0.0,6.7,,,
998,1972-09-25 12:00:00,2.0,5.5,,,
999,1972-09-26 12:00:00,0.0,7.4,,,
1000,1972-09-27 12:00:00,0.5,8.0,,,
1001,1972-09-28 12:00:00,0.0,7.4,,,
1002,1972-09-29 12:00:00,0.0,6.3,,,
1003,1972-09-30 12:00:00,0.0,6.4,,,
1004,1972-10-01 12:00:00,0.0,7.3,,,
1005,1972-10-02 12:00:00,0.0,6.0,,,
1006,1972-10-03 12:00:00,0.0,5.5,,,
1007,1972-10-04 12:00:00,0.0,5.6,,,
1008,1972-10-05 12:00:00,0.0,6.5,,,
1009,1972-10-06 12:00:00,0.0,7.4,,,
1010,1972-10-07 12:00:00,0.0,8.6,,,
1011,1972-10-08 12:00:00,0.0,9.7,,,
1012,1972-10-09 12:00:00,0.0,7.9,,,
1013,1972-10-10 12:00:00,0.0,7.0,,,
1014,1972-10-11 12:00:00,0.0,8.2,,,
1015,1972-10-12 12:00:00,0.0,8.1,,,
1016,1972-10-13 12:00:00,0.0,7.1,,,
1017,1972-10-14 12:00:00,0.0,6.2,,,
1018,1972-10-15 12:00:00,0.0,5.4,,,
1019,1972-10-16 12:00:00,0.0,5.7,,,
1020,1972-10-17 12:00:00,0.0,6.1,,,
1021,1972-10-18 12:00:00,0.0,5.3,,,
1022,1972-10-19 12:00:00,0.0,0.9,,,
1023,1972-10-20 12:00:00,0.7,3.5,,,
1024,1972-10-21 12:00:00,0.6,5.0,,,
1025,1972-10-22 12:00:00,1.8,5.5,,,
1026,1972-10-23 12:00:00,0.6,8.8,,,
1027,1972-10-24 12:00:00,0.0,8.3,,,
1028,1972-10-25 12:00:00,0.0,6.5,,,
1029,1972-10-26 12:00:00,1.9,8.8,,,
1030,1972-10-27 12:00:00,2.4,12.7,,,
1031,1972-10-28 12:00:00,1.7,9.1,,,
1032,1972-10-29 12:00:00,0.1,5.1,,,
1033,1972-10-30 12:00:00,0.2,5.2,,,
1034,1972-10-31 12:00:00,0.1,7.3,,,
1035,1972-11-01 12:00:00,0.0,7.1,,,
1036,1972-11-02 12:00:00,0.0,7.1,,,
1037,1972-11-03 12:00:00,0.0,5.9,,,
1038,1972-11-04 12:00:00,0.1,5.5,,,
1039,1972-11-05 12:00:00,0.0,6.7,,,
1040,1972-11-06 12:00:00,0.1,7.1,,,
1041,1972-11-07 12:00:00,0.1,8.5,,,
1042,1972-11-08 12:00:00,0.1,8.7,,,
1043,1972-11-09 12:00:00,0.0,8.3,,,
1044,1972-11-10 12:00:00,7.7,9.0,,,
1045,1972-11-11 12:00:00,1.6,3.8,,,
1046,1972-11-12 12:00:00,14.1,4.7,,,
1047,1972-11-13 12:00:00,1.4,7.5,,,
1048,1972-11-14 12:00:00,7.2,2.7,,,
1049,1972-11-15 12:00:00,0.0,0.9,,,
1050,1972-11-16 12:00:00,7.8,-0.1,,,
1051,1972-11-17 12:00:00,36.4,0.6,,,
1052,1972-11-18 12:00:00,0.0,0.8,,,
1053,1972-11-19 12:00:00,6.4,0.6,,,
1054,1972-11-20 12:00:00,12.9,7.1,,,
1055,1972-11-21 12:00:00,1.1,5.7,,,
1056,1972-11-22 12:00:00,0.1,5.5,,,
1057,1972-11-23 12:00:00,0.0,2.9,,,
1058,1972-11-24 12:00:00,0.1,2.0,,,
1059,1972-11-25 12:00:00,0.0,0.9,,,
1060,1972-11-26 12:00:00,0.0,-1.0,,,
1061,1972-11-27 12:00:00,0.0,-0.8,,,
1062,1972-11-28 12:00:00,0.0,0.1,,,
1063,1972-11-29 12:00:00,0.0,2.3,,,
1064,1972-11-30 12:00:00,1.1,4.1,,,
1065,1972-12-01 12:00:00,0.0,4.8,,,
1066,1972-12-02 12:00:00,0.0,4.9,,,
