,Date,pr,tas,GWL
573,2000-12-25,3.5,-0.7428571,69.2529742012165
574,2001-01-01,21.5,3.3714287,69.2046990141928
575,2001-01-08,2.1,0.37142855,69.5667629168706
576,2001-01-15,0.0,-1.9571428,69.3857309655317
577,2001-01-22,10.2,2.6571429,69.2771117947284
578,2001-01-29,12.5,-1.6714287,69.506418933091
579,2001-02-05,14.1,5.0285716,69.5305565266028
580,2001-02-12,11.5,3.4142857,69.6029693071384
581,2001-02-19,10.5,1.1285714,69.494350136335
582,2001-02-26,4.1,-0.78571427,69.4219373557995
583,2001-03-05,5.2,5.228572,69.2891805914843
584,2001-03-12,24.1,3.9285715,69.3615933720199
585,2001-03-19,13.099999,-0.3571429,69.5184877298469
586,2001-03-26,4.2000003,4.6571426,69.5909005103824
587,2001-04-02,9.7,9.1285715,69.47
588,2001-04-09,11.6,4.3857145,69.43
589,2001-04-16,12.6,4.428571,69.45
590,2001-04-23,23.5,8.814286,69.46
591,2001-04-30,3.5,11.742857,69.43
592,2001-05-07,0.4,13.557143,69.3
593,2001-05-14,9.2,13.3,69.24
594,2001-05-21,0.8,13.714286,69.17
595,2001-05-28,19.5,12.857142,69.135
596,2001-06-04,13.7,12.0,69.1
597,2001-06-11,45.2,13.014285,69.12
598,2001-06-18,9.3,14.528571,69.12
599,2001-06-25,10.1,18.014286,69.2
600,2001-07-02,8.0,20.814285,69.1
601,2001-07-09,20.9,16.514286,69.03
602,2001-07-16,8.0,16.9,68.97
603,2001-07-23,2.3999999,20.9,68.97
604,2001-07-30,11.6,17.757143,68.9
605,2001-08-06,46.4,15.542857,68.93
606,2001-08-13,4.0,20.828571,68.96
607,2001-08-20,6.3,20.714285,68.91
608,2001-08-27,16.1,15.571428,68.91
609,2001-09-03,59.3,13.442857,68.91
